design,resolution,depth,case,lambda,parent_n,observed_n,train_n,validation_n,region_D,parent_membership,membership_status,iterations,score,stopped,tail_feasible,invisible_initial,invisible_final,true_invisible,observed_law_TV,reference_RMSE,selected_oracle_RMSE,min_raw_ell_gain,Shat_0,Strue_0,Shat_1,Strue_1,Shat_2,Strue_2
coarse_d4,coarse,4,lambda2_N400_r019,3/4,400,283,144,139,117,True,included,261,9.517037724050143e-09,True,True,0.012345679012345678,0.01234567901234574,0.0,0.08331930046415612,0.025782171807075288,0.1729110049391526,-1.1368683772161603e-13,0.5702572688520573,0.5888671875,0.5010614039853658,0.501708984375,0.2562866677255081,0.296875
aligned_d2,aligned,2,lambda0_N1600_r000,-3/4,1600,1137,556,581,463,True,included,37,8.260539222647711e-09,True,True,0.1111111111111111,0.11111111111111104,0.203125,0.048928963159526134,0.09536908156549605,0.22114058085964527,-4.547473508864641e-13,0.4460604329709314,0.5361328125,0.332320266843263,0.435791015625,0.11111111111111104,0.203125
aligned_d2,aligned,2,lambda0_N1600_r001,-3/4,1600,1128,581,547,472,True,included,59,9.52368003844582e-09,True,True,0.1111111111111111,0.11111111111111108,0.203125,0.04018962576561122,0.08819317702205857,0.21610098555695842,0.0,0.46280185387377515,0.5361328125,0.33837374724698305,0.435791015625,0.11111111111111108,0.203125
aligned_d2,aligned,2,lambda0_N1600_r002,-3/4,1600,1125,579,546,475,True,included,37,9.729402639398662e-09,True,True,0.1111111111111111,0.11111111111111119,0.203125,0.0368959274193089,0.07505931992450068,0.20178082803468217,-4.547473508864641e-13,0.47810892272844485,0.5361328125,0.36459848097488884,0.435791015625,0.11111111111111119,0.203125
aligned_d2,aligned,2,lambda0_N1600_r003,-3/4,1600,1134,546,588,466,True,included,42,8.353180903784838e-09,True,True,0.1111111111111111,0.11111111111111109,0.203125,0.036547986498204954,0.07129710246446738,0.1920563129034695,0.0,0.491191828695288,0.5361328125,0.36677230304866965,0.435791015625,0.11111111111111109,0.203125
aligned_d2,aligned,2,lambda0_N1600_r004,-3/4,1600,1134,556,578,466,True,included,42,7.339822348182392e-09,True,True,0.1111111111111111,0.11111111111111115,0.203125,0.07465547660953614,0.06980986837954961,0.19982645628319975,-4.547473508864641e-13,0.485985806352608,0.5361328125,0.37546709669140643,0.435791015625,0.11111111111111115,0.203125
aligned_d2,aligned,2,lambda0_N1600_r005,-3/4,1600,1115,610,505,485,True,included,47,9.875568971254513e-09,True,True,0.1111111111111111,0.11111111111111115,0.203125,0.028156661849958343,0.062213248418780134,0.18905020632320635,0.0,0.5021792525731823,0.5361328125,0.3911584618521117,0.435791015625,0.11111111111111115,0.203125
aligned_d2,aligned,2,lambda0_N1600_r006,-3/4,1600,1083,529,554,517,True,included,40,7.502006202874526e-09,True,True,0.1111111111111111,0.111111111111111,0.203125,0.04656749095395933,0.07683882787144555,0.2120270219550588,0.0,0.46707634062034303,0.5361328125,0.36887865242468965,0.435791015625,0.111111111111111,0.203125
aligned_d2,aligned,2,lambda0_N1600_r007,-3/4,1600,1147,601,546,453,True,included,37,7.80180602172123e-09,True,True,0.1111111111111111,0.11111111111111101,0.203125,0.0377907100769547,0.07293537754504968,0.20250585441071206,0.0,0.47398631209102077,0.5361328125,0.3755418278182192,0.435791015625,0.11111111111111101,0.203125
aligned_d2,aligned,2,lambda0_N1600_r008,-3/4,1600,1091,550,541,509,True,included,58,9.664739508747722e-09,True,True,0.1111111111111111,0.11111111111111097,0.203125,0.02953776297473662,0.06291433447692094,0.1932952140227225,0.0,0.5011112547196728,0.5361328125,0.3890836801175657,0.435791015625,0.11111111111111097,0.203125
aligned_d2,aligned,2,lambda0_N1600_r009,-3/4,1600,1175,551,624,425,True,included,46,7.61193521302243e-09,True,True,0.1111111111111111,0.11111111111111113,0.203125,0.03785146711202611,0.07747328903575308,0.20738210044095942,0.0,0.4790149528077281,0.5361328125,0.3565614384598455,0.435791015625,0.11111111111111113,0.203125
aligned_d2,aligned,2,lambda0_N1600_r010,-3/4,1600,1110,579,531,490,True,included,42,9.998514026331061e-09,True,True,0.1111111111111111,0.11111111111111098,0.203125,0.05393674439020024,0.06861805527458187,0.1951179707273271,0.0,0.4918741499682475,0.5361328125,0.37496398568402434,0.435791015625,0.11111111111111098,0.203125
aligned_d2,aligned,2,lambda0_N1600_r011,-3/4,1600,1133,562,571,467,True,included,53,7.482797118813008e-09,True,True,0.1111111111111111,0.1111111111111113,0.203125,0.0364410688575518,0.07576960922783564,0.20192359615282046,0.0,0.4731144811934158,0.5361328125,0.3666156210219073,0.435791015625,0.1111111111111113,0.203125
aligned_d2,aligned,2,lambda0_N1600_r012,-3/4,1600,1135,555,580,465,True,included,44,8.81463514142444e-09,True,True,0.1111111111111111,0.1111111111111113,0.203125,0.03608916271612479,0.07464559568147969,0.20343313962413037,-4.547473508864641e-13,0.47213742113637786,0.5361328125,0.37134003425396966,0.435791015625,0.1111111111111113,0.203125
aligned_d2,aligned,2,lambda0_N1600_r013,-3/4,1600,1133,596,537,467,True,included,56,9.660480134976192e-09,True,True,0.1111111111111111,0.11111111111111104,0.203125,0.029506914855168456,0.06717253651831616,0.19907727614328297,-4.547473508864641e-13,0.4946518352937913,0.5361328125,0.37791855439796435,0.435791015625,0.11111111111111104,0.203125
aligned_d2,aligned,2,lambda0_N1600_r014,-3/4,1600,1152,565,587,448,True,included,42,6.851833964402784e-09,True,True,0.1111111111111111,0.11111111111111094,0.203125,0.02243126044623333,0.06948216558110662,0.19785285563009136,-9.094947017729282e-13,0.4825737623953219,0.5361328125,0.3796823139384638,0.435791015625,0.11111111111111094,0.203125
aligned_d2,aligned,2,lambda0_N1600_r015,-3/4,1600,1138,544,594,462,True,included,48,9.474946072018266e-09,True,True,0.1111111111111111,0.11111111111111102,0.203125,0.028676918400052556,0.07415551513896405,0.19991012327709676,-4.547473508864641e-13,0.48454883803359283,0.5361328125,0.36251305777703846,0.435791015625,0.11111111111111102,0.203125
aligned_d2,aligned,2,lambda0_N1600_r016,-3/4,1600,1133,577,556,467,True,included,45,8.682573450446073e-09,True,True,0.1111111111111111,0.11111111111111134,0.203125,0.03755452460601988,0.07874381254663924,0.20724596453861963,-4.547473508864641e-13,0.4688513013291168,0.5361328125,0.3609017203335743,0.435791015625,0.11111111111111134,0.203125
aligned_d2,aligned,2,lambda0_N1600_r017,-3/4,1600,1155,547,608,445,True,included,42,8.325683799908935e-09,True,True,0.1111111111111111,0.11111111111111135,0.203125,0.03940312554309786,0.0696122831565921,0.19270600420639253,-4.547473508864641e-13,0.4882821732501613,0.5361328125,0.374298166660704,0.435791015625,0.11111111111111135,0.203125
aligned_d2,aligned,2,lambda0_N1600_r018,-3/4,1600,1141,580,561,459,True,included,42,9.865400524934994e-09,True,True,0.1111111111111111,0.11111111111111104,0.203125,0.039178877472493975,0.08118730370648376,0.21003962575236362,-4.547473508864641e-13,0.45951724515886033,0.5361328125,0.3620507014005204,0.435791015625,0.11111111111111104,0.203125
aligned_d2,aligned,2,lambda0_N1600_r019,-3/4,1600,1121,557,564,479,True,included,48,7.622054829496896e-09,True,True,0.1111111111111111,0.1111111111111111,0.203125,0.029856603987197215,0.07303351066775665,0.1968012168114671,-4.547473508864641e-13,0.4873974578155237,0.5361328125,0.3639579417892419,0.435791015625,0.1111111111111111,0.203125
aligned_d2,aligned,2,lambda0_N400_r000,-3/4,400,286,146,140,114,True,included,68,9.222928584021903e-09,True,True,0.1111111111111111,0.11111111111111092,0.203125,0.05701144881419998,0.06344224490459396,0.19497378282485606,4.592709501594072e-08,0.4839250735918352,0.5361328125,0.406083246182588,0.435791015625,0.11111111111111092,0.203125
aligned_d2,aligned,2,lambda0_N400_r001,-3/4,400,263,127,136,137,True,included,44,8.888181026835145e-09,True,True,0.1111111111111111,0.11111111111111101,0.203125,0.08635363878098515,0.08768994341869937,0.21358751322692143,-1.1368683772161603e-13,0.434430378852936,0.5361328125,0.370532776511982,0.435791015625,0.11111111111111101,0.203125
aligned_d2,aligned,2,lambda0_N400_r002,-3/4,400,287,140,147,113,True,included,65,8.952464531989077e-09,True,True,0.1111111111111111,0.111111111111111,0.203125,0.09442348984741361,0.09346599196913402,0.22021124919830265,0.0,0.4360989344750943,0.5361328125,0.3478459051118842,0.435791015625,0.111111111111111,0.203125
aligned_d2,aligned,2,lambda0_N400_r003,-3/4,400,283,143,140,117,True,included,50,9.323642855026405e-09,True,True,0.1111111111111111,0.11111111111111109,0.203125,0.0791158316295161,0.0860830838595695,0.21160999785454598,-1.1368683772161603e-13,0.44900436528260135,0.5361328125,0.3572227655659004,0.435791015625,0.11111111111111109,0.203125
aligned_d2,aligned,2,lambda0_N400_r004,-3/4,400,278,133,145,122,True,included,32,6.911736065978285e-09,True,True,0.1111111111111111,0.11111111111111109,0.203125,0.06232947528251235,0.07838537201772883,0.20707215820872527,0.0,0.46816065146304314,0.5361328125,0.36267447020207644,0.435791015625,0.11111111111111109,0.203125
aligned_d2,aligned,2,lambda0_N400_r005,-3/4,400,274,146,128,126,True,included,54,9.243489244099228e-09,True,True,0.1111111111111111,0.11111111111111126,0.203125,0.06642470999048011,0.06553161897245446,0.18100481959987486,-1.1368683772161603e-13,0.5177852011168746,0.5361328125,0.37191622667403823,0.435791015625,0.11111111111111126,0.203125
aligned_d2,aligned,2,lambda0_N400_r006,-3/4,400,280,132,148,120,True,included,56,8.592725261483532e-09,True,True,0.1111111111111111,0.11111111111111122,0.203125,0.055120094078488086,0.08525995847710345,0.21566988596193853,0.0,0.4509162779891171,0.5361328125,0.35782071322690134,0.435791015625,0.11111111111111122,0.203125
aligned_d2,aligned,2,lambda0_N400_r007,-3/4,400,268,113,155,132,True,included,59,8.189665516225949e-09,True,True,0.1111111111111111,0.11111111111111138,0.203125,0.11278768727839367,0.05499759515449404,0.17100836538097644,-5.684341886080802e-14,0.5267966955118093,0.5361328125,0.4129768185219031,0.435791015625,0.11111111111111138,0.203125
aligned_d2,aligned,2,lambda0_N400_r008,-3/4,400,291,164,127,109,True,included,39,7.2806033428114896e-09,True,True,0.1111111111111111,0.11111111111111127,0.203125,0.08221725687937179,0.07310048440666667,0.1948996261325383,-2.2737367544323206e-13,0.507599785088027,0.5361328125,0.35363048337429714,0.435791015625,0.11111111111111127,0.203125
aligned_d2,aligned,2,lambda0_N400_r009,-3/4,400,282,137,145,118,True,included,49,9.120514461872208e-09,True,True,0.1111111111111111,0.11111111111111113,0.203125,0.0824848463262034,0.08079631503227437,0.2085104889332626,5.9117155615240335e-12,0.4605894497743395,0.5361328125,0.36223302375446237,0.435791015625,0.11111111111111113,0.203125
aligned_d2,aligned,2,lambda0_N400_r010,-3/4,400,275,131,144,125,True,included,38,9.868003665112404e-09,True,True,0.1111111111111111,0.11111111111111113,0.203125,0.05734696532207306,0.06736933809233289,0.1923610994004038,-1.1368683772161603e-13,0.5022265704809561,0.5361328125,0.37254788043479614,0.435791015625,0.11111111111111113,0.203125
aligned_d2,aligned,2,lambda0_N400_r011,-3/4,400,295,150,145,105,True,included,39,7.360385988080051e-09,True,True,0.1111111111111111,0.11111111111111109,0.203125,0.06004075224511092,0.05800135347151462,0.17393693000606897,-2.2737367544323206e-13,0.5178285061990411,0.5361328125,0.3998623691716945,0.435791015625,0.11111111111111109,0.203125
aligned_d2,aligned,2,lambda0_N400_r012,-3/4,400,289,139,150,111,True,included,49,9.063948963932275e-09,True,True,0.1111111111111111,0.11111111111111117,0.203125,0.06543690663993842,0.08109250340259767,0.2109678481605839,5.896356469747843e-08,0.4505801404764066,0.5361328125,0.37300433801368166,0.435791015625,0.11111111111111117,0.203125
aligned_d2,aligned,2,lambda0_N400_r013,-3/4,400,283,143,140,117,True,included,65,9.860657898374896e-09,True,True,0.1111111111111111,0.11111111111111145,0.203125,0.05914488058173062,0.06153878062506435,0.1838631651802197,0.0,0.5155478630449183,0.5361328125,0.3860841884285837,0.435791015625,0.11111111111111145,0.203125
aligned_d2,aligned,2,lambda0_N400_r014,-3/4,400,282,142,140,118,True,included,52,8.943841487749485e-09,True,True,0.1111111111111111,0.11111111111111104,0.203125,0.0645202631494118,0.07759818258923314,0.20622695820425838,6.464711077569518e-08,0.4765297572293852,0.5361328125,0.35803914183788715,0.435791015625,0.11111111111111104,0.203125
aligned_d2,aligned,2,lambda0_N400_r015,-3/4,400,271,135,136,129,True,included,50,7.860253528828272e-09,True,True,0.1111111111111111,0.11111111111111109,0.203125,0.07584764218630613,0.08552225955927319,0.21485595146220968,-1.1368683772161603e-13,0.4474986106368811,0.5361328125,0.36082706994441177,0.435791015625,0.11111111111111109,0.203125
aligned_d2,aligned,2,lambda0_N400_r016,-3/4,400,277,136,141,123,True,included,44,9.277088517365794e-09,True,True,0.1111111111111111,0.11111111111111109,0.203125,0.0761941211693902,0.08397659396855837,0.21178903610486546,8.87714577402221e-08,0.4766950575887834,0.5361328125,0.34009983240346336,0.435791015625,0.11111111111111109,0.203125
aligned_d2,aligned,2,lambda0_N400_r017,-3/4,400,308,155,153,92,True,included,61,8.51036726804263e-09,True,True,0.1111111111111111,0.11111111111111129,0.203125,0.0832859702667721,0.0685863243206789,0.18889964015009458,-1.1368683772161603e-13,0.5044201784524556,0.5361328125,0.36767343533346425,0.435791015625,0.11111111111111129,0.203125
aligned_d2,aligned,2,lambda0_N400_r018,-3/4,400,276,131,145,124,True,included,53,9.861398139300814e-09,True,True,0.1111111111111111,0.11111111111111124,0.203125,0.08404418023325369,0.08234491370400546,0.21187511669398942,-1.1368683772161603e-13,0.4672477816150833,0.5361328125,0.3513496086596514,0.435791015625,0.11111111111111124,0.203125
aligned_d2,aligned,2,lambda0_N400_r019,-3/4,400,281,134,147,119,True,included,33,8.285419863047578e-09,True,True,0.1111111111111111,0.11111111111111117,0.203125,0.0971804711862996,0.08581290656463895,0.21999666864999204,1.9938852346967906e-08,0.4505105132173349,0.5361328125,0.3564573473856748,0.435791015625,0.11111111111111117,0.203125
aligned_d2,aligned,2,lambda1_N1600_r000,0,1600,1030,520,510,570,True,included,41,8.876170274729216e-09,True,True,0.1111111111111111,0.11111111111111109,0.25,0.05353411603157976,0.11003493936305668,0.23478836765364255,0.0,0.47392871630054106,0.5625,0.3728955901435176,0.46875,0.11111111111111109,0.25
aligned_d2,aligned,2,lambda1_N1600_r001,0,1600,1080,554,526,520,True,included,43,7.0977319166087435e-09,True,True,0.1111111111111111,0.111111111111111,0.25,0.04296581493805319,0.12103510609346915,0.24719321308741304,-4.547473508864641e-13,0.4619637944183143,0.5625,0.3481231429920398,0.46875,0.111111111111111,0.25
aligned_d2,aligned,2,lambda1_N1600_r002,0,1600,1070,534,536,530,True,included,51,8.807141988076625e-09,True,True,0.1111111111111111,0.11111111111111131,0.25,0.03787594815109116,0.11001616515648252,0.2349340334377452,-4.547473508864641e-13,0.48562179534347794,0.5625,0.36334464919077797,0.46875,0.11111111111111131,0.25
aligned_d2,aligned,2,lambda1_N1600_r003,0,1600,1054,560,494,546,True,included,54,8.073289895765592e-09,True,True,0.1111111111111111,0.11111111111111116,0.25,0.03188060067411087,0.10324217288745485,0.22455040663067552,-4.547473508864641e-13,0.49331764721088156,0.5625,0.37986514530955684,0.46875,0.11111111111111116,0.25
aligned_d2,aligned,2,lambda1_N1600_r004,0,1600,1070,515,555,530,True,included,53,8.274878063760033e-09,True,True,0.1111111111111111,0.11111111111111117,0.25,0.03333267183123901,0.09882455318020236,0.2230999437310225,-4.547473508864641e-13,0.5006766238791294,0.5625,0.39009490708144073,0.46875,0.11111111111111117,0.25
aligned_d2,aligned,2,lambda1_N1600_r005,0,1600,1057,533,524,543,True,included,42,8.951958876481816e-09,True,True,0.1111111111111111,0.11111111111111094,0.25,0.03546439052304075,0.1235766633029683,0.2466321408056184,-4.547473508864641e-13,0.4647985455185405,0.5625,0.33845081552556555,0.46875,0.11111111111111094,0.25
aligned_d2,aligned,2,lambda1_N1600_r006,0,1600,1055,557,498,545,True,included,51,8.157298066934695e-09,True,True,0.1111111111111111,0.11111111111111106,0.25,0.05093225675436898,0.10251060313376553,0.22983618154062294,-4.547473508864641e-13,0.4896519835803489,0.5625,0.38551350372896964,0.46875,0.11111111111111106,0.25
aligned_d2,aligned,2,lambda1_N1600_r007,0,1600,1067,551,516,533,True,included,39,8.633708968829392e-09,True,True,0.1111111111111111,0.11111111111111109,0.25,0.039924883008443365,0.11371998253928511,0.23611493664771507,0.0,0.47156078275735464,0.5625,0.3627469877941633,0.46875,0.11111111111111109,0.25
aligned_d2,aligned,2,lambda1_N1600_r008,0,1600,1066,514,552,534,True,included,48,7.984591456220845e-09,True,True,0.1111111111111111,0.11111111111111106,0.25,0.045169658055571896,0.09770482896988215,0.22371620316383098,-4.547473508864641e-13,0.493660434736627,0.5625,0.40085529026749256,0.46875,0.11111111111111106,0.25
aligned_d2,aligned,2,lambda1_N1600_r009,0,1600,1075,541,534,525,True,included,40,7.808373591742143e-09,True,True,0.1111111111111111,0.111111111111111,0.25,0.03902693589552714,0.1136409170898456,0.24112057755601918,-4.547473508864641e-13,0.4639483469245603,0.5625,0.37005743528324186,0.46875,0.111111111111111,0.25
aligned_d2,aligned,2,lambda1_N1600_r010,0,1600,1074,556,518,526,True,included,50,7.599280863590374e-09,True,True,0.1111111111111111,0.11111111111111101,0.25,0.02745299055602026,0.11147624573561926,0.2318722152376553,0.0,0.4860699861402512,0.5625,0.35852663761918274,0.46875,0.11111111111111101,0.25
aligned_d2,aligned,2,lambda1_N1600_r011,0,1600,1050,509,541,550,True,included,47,7.666435413695928e-09,True,True,0.1111111111111111,0.1111111111111111,0.25,0.02918391456358716,0.10112350542042854,0.22650482803258534,0.0,0.49555357420170626,0.5625,0.3856479984501592,0.46875,0.1111111111111111,0.25
aligned_d2,aligned,2,lambda1_N1600_r012,0,1600,1079,523,556,521,True,included,42,7.637711449802885e-09,True,True,0.1111111111111111,0.11111111111111101,0.25,0.05523683535685067,0.12327059990353119,0.24976543206019722,-4.547473508864641e-13,0.449936381781065,0.5625,0.35201855265867266,0.46875,0.11111111111111101,0.25
aligned_d2,aligned,2,lambda1_N1600_r013,0,1600,1105,561,544,495,True,included,49,9.872871787880961e-09,True,True,0.1111111111111111,0.11111111111111112,0.25,0.04686343865213758,0.10387707617889551,0.22412015927680617,-4.547473508864641e-13,0.4967900573795706,0.5625,0.3751368553542937,0.46875,0.11111111111111112,0.25
aligned_d2,aligned,2,lambda1_N1600_r014,0,1600,1069,536,533,531,True,included,58,8.967967115198487e-09,True,True,0.1111111111111111,0.11111111111111095,0.25,0.061646614275255404,0.10034563125028607,0.2287106449386454,0.0,0.49506801131530526,0.5625,0.38893433375400416,0.46875,0.11111111111111095,0.25
aligned_d2,aligned,2,lambda1_N1600_r015,0,1600,1046,531,515,554,True,included,39,7.738589245084386e-09,True,True,0.1111111111111111,0.11111111111111133,0.25,0.03794948559093695,0.10580595696891931,0.23274650577898567,-4.547473508864641e-13,0.4819350777530364,0.5625,0.3804104763603682,0.46875,0.11111111111111133,0.25
aligned_d2,aligned,2,lambda1_N1600_r016,0,1600,1048,511,537,552,True,included,40,6.9796558693811145e-09,True,True,0.1111111111111111,0.11111111111111115,0.25,0.04226145549903651,0.10972479601752713,0.23069729752710594,-4.547473508864641e-13,0.47853008298712935,0.5625,0.3698686460280538,0.46875,0.11111111111111115,0.25
aligned_d2,aligned,2,lambda1_N1600_r017,0,1600,1065,537,528,535,True,included,44,9.574740913318374e-09,True,True,0.1111111111111111,0.11111111111111104,0.25,0.06832797076686421,0.10526504751797071,0.2261631543537935,-4.547473508864641e-13,0.4995658169634714,0.5625,0.36879323016615395,0.46875,0.11111111111111104,0.25
aligned_d2,aligned,2,lambda1_N1600_r018,0,1600,1087,519,568,513,True,included,46,8.01577946939752e-09,True,True,0.1111111111111111,0.11111111111111115,0.25,0.04340689889171104,0.10071987032911336,0.22668455257135803,-4.547473508864641e-13,0.4964181491126006,0.5625,0.3864302431742802,0.46875,0.11111111111111115,0.25
aligned_d2,aligned,2,lambda1_N1600_r019,0,1600,1040,520,520,560,True,included,47,7.859636989101441e-09,True,True,0.1111111111111111,0.11111111111111113,0.25,0.040032821515891645,0.10419331067011092,0.23065652295749245,-4.547473508864641e-13,0.4947630978165747,0.5625,0.37552807880655054,0.46875,0.11111111111111113,0.25
aligned_d2,aligned,2,lambda1_N400_r000,0,400,275,131,144,125,True,included,43,8.28588967620321e-09,True,True,0.1111111111111111,0.11111111111111131,0.25,0.08252718432500639,0.1032957369887391,0.22047076049395387,7.421249392791651e-09,0.5154227265880509,0.5625,0.36626275829915794,0.46875,0.11111111111111131,0.25
aligned_d2,aligned,2,lambda1_N400_r001,0,400,280,145,135,120,True,included,53,8.180708022109684e-09,True,True,0.1111111111111111,0.11111111111111104,0.25,0.0882480174125794,0.09792356585908003,0.21905712162359298,1.684873041085666e-08,0.5160843740389457,0.5625,0.383178156140433,0.46875,0.11111111111111104,0.25
aligned_d2,aligned,2,lambda1_N400_r002,0,400,251,108,143,149,True,included,133,9.460892832327638e-09,True,True,0.1111111111111111,0.11111111111111081,0.25,0.11007679371184147,0.10290991370864004,0.22602134519426156,2.197083404098521e-08,0.4878944094146918,0.5625,0.3855921175402693,0.46875,0.11111111111111081,0.25
aligned_d2,aligned,2,lambda1_N400_r003,0,400,259,136,123,141,True,included,51,9.998220986435837e-09,True,True,0.1111111111111111,0.11111111111111142,0.25,0.09435268887498581,0.12625286292604615,0.24954628252928487,5.928984592173947e-08,0.44969109544311847,0.5625,0.34303848983901536,0.46875,0.11111111111111142,0.25
aligned_d2,aligned,2,lambda1_N400_r004,0,400,281,144,137,119,True,included,79,9.376037117126737e-09,True,True,0.1111111111111111,0.11111111111111134,0.25,0.08098553118807415,0.11906740206750803,0.23990981202602144,-1.1368683772161603e-13,0.4703903002498663,0.5625,0.34727235407093615,0.46875,0.11111111111111134,0.25
aligned_d2,aligned,2,lambda1_N400_r005,0,400,272,133,139,128,True,included,56,7.548102273932166e-09,True,True,0.1111111111111111,0.11111111111111113,0.25,0.08299651201179875,0.08489073936761372,0.2098730229684039,2.9259581424412318e-09,0.5276224181904808,0.5625,0.4353921865004532,0.46875,0.11111111111111113,0.25
aligned_d2,aligned,2,lambda1_N400_r006,0,400,276,127,149,124,True,included,44,6.974271363323287e-09,True,True,0.1111111111111111,0.11111111111111109,0.25,0.08226020373473761,0.10722545135120089,0.23883246262069,-1.1368683772161603e-13,0.48093250350665107,0.5625,0.37629183480393075,0.46875,0.11111111111111109,0.25
aligned_d2,aligned,2,lambda1_N400_r007,0,400,272,143,129,128,True,included,57,8.89497615433169e-09,True,True,0.1111111111111111,0.11111111111111133,0.25,0.07435880358871284,0.10867277369687256,0.23745038712665317,5.6274984672199935e-11,0.48239749464474235,0.5625,0.3701458398041143,0.46875,0.11111111111111133,0.25
aligned_d2,aligned,2,lambda1_N400_r008,0,400,274,137,137,126,True,included,43,8.651860969747473e-09,True,True,0.1111111111111111,0.11111111111111102,0.25,0.07627944819100459,0.1082608185469617,0.23201588526706332,-3.410605131648481e-13,0.4902861176231913,0.5625,0.36552090413719207,0.46875,0.11111111111111102,0.25
aligned_d2,aligned,2,lambda1_N400_r009,0,400,257,128,129,143,True,included,55,9.472123118716685e-09,True,True,0.1111111111111111,0.11111111111111102,0.25,0.11521321173197546,0.1621671416290994,0.2868273198165052,-1.7053025658242404e-13,0.38936942783115164,0.5625,0.29661567165102076,0.46875,0.11111111111111102,0.25
aligned_d2,aligned,2,lambda1_N400_r010,0,400,270,123,147,130,True,included,69,9.64246609142989e-09,True,True,0.1111111111111111,0.11111111111111101,0.25,0.07836889971317715,0.11922476374136905,0.2505534069716167,6.681273134745425e-08,0.45500679958284646,0.5625,0.3601280810570753,0.46875,0.11111111111111101,0.25
aligned_d2,aligned,2,lambda1_N400_r011,0,400,269,137,132,131,True,included,48,8.588481242173948e-09,True,True,0.1111111111111111,0.11111111111111106,0.25,0.08791844292098179,0.135843792194031,0.2598896469741035,-1.1368683772161603e-13,0.4247657720949364,0.5625,0.3379839239727249,0.46875,0.11111111111111106,0.25
aligned_d2,aligned,2,lambda1_N400_r012,0,400,258,129,129,142,True,included,56,8.82059886629746e-09,True,True,0.1111111111111111,0.11111111111111116,0.25,0.06350939864350698,0.12787630870633945,0.25531447922225803,1.864464138634503e-11,0.44883389804452345,0.5625,0.338954218887769,0.46875,0.11111111111111116,0.25
aligned_d2,aligned,2,lambda1_N400_r013,0,400,276,133,143,124,True,included,41,7.0575888836780605e-09,True,True,0.1111111111111111,0.11111111111111108,0.25,0.09301736484752884,0.1033895763000645,0.22074905979387768,-1.1368683772161603e-13,0.4987688859663315,0.5625,0.3753881496018958,0.46875,0.11111111111111108,0.25
aligned_d2,aligned,2,lambda1_N400_r014,0,400,278,143,135,122,True,included,45,7.732258344397535e-09,True,True,0.1111111111111111,0.11111111111111109,0.25,0.05581556610534506,0.09333840194424756,0.2222877836889976,-2.2737367544323206e-13,0.5120044611145865,0.5625,0.4032042226501255,0.46875,0.11111111111111109,0.25
aligned_d2,aligned,2,lambda1_N400_r015,0,400,269,124,145,131,True,included,57,8.378197572308292e-09,True,True,0.1111111111111111,0.11111111111111108,0.25,0.05353998835315828,0.11420647871419821,0.23772615529871607,-1.1368683772161603e-13,0.47220478266437177,0.5625,0.36064815167902375,0.46875,0.11111111111111108,0.25
aligned_d2,aligned,2,lambda1_N400_r016,0,400,265,145,120,135,True,included,43,7.742801351855203e-09,True,True,0.1111111111111111,0.11111111111111097,0.25,0.06173793215300631,0.10630104550362948,0.22885790971687792,0.0,0.4760723555896316,0.5625,0.38425221511554947,0.46875,0.11111111111111097,0.25
aligned_d2,aligned,2,lambda1_N400_r017,0,400,283,143,140,117,True,included,39,7.531621033946845e-09,True,True,0.1111111111111111,0.11111111111111101,0.25,0.0735334224444486,0.11260218380817168,0.23647121956708775,-2.2737367544323206e-13,0.4645661852346439,0.5625,0.37305987582920275,0.46875,0.11111111111111101,0.25
aligned_d2,aligned,2,lambda1_N400_r018,0,400,278,135,143,122,True,included,39,9.213432830417312e-09,True,True,0.1111111111111111,0.11111111111111105,0.25,0.07757745421051312,0.11500390722380081,0.23453116293078932,0.0,0.4772461946233256,0.5625,0.3542102198263514,0.46875,0.11111111111111105,0.25
aligned_d2,aligned,2,lambda1_N400_r019,0,400,273,138,135,127,True,included,51,9.886518485443079e-09,True,True,0.1111111111111111,0.11111111111111097,0.25,0.0981781936729425,0.08951258258497155,0.19573239745484325,0.0,0.5568300079474571,0.5625,0.400082430824821,0.46875,0.11111111111111097,0.25
aligned_d2,aligned,2,lambda2_N1600_r000,3/4,1600,1034,513,521,566,True,included,44,8.114696003047874e-09,True,True,0.1111111111111111,0.1111111111111112,0.296875,0.035713591577729666,0.1458827512765454,0.2711920153138362,-4.547473508864641e-13,0.4844045577055728,0.5888671875,0.36597148800295015,0.501708984375,0.1111111111111112,0.296875
aligned_d2,aligned,2,lambda2_N1600_r001,3/4,1600,1024,521,503,576,True,included,47,8.188276168219488e-09,True,True,0.1111111111111111,0.11111111111111108,0.296875,0.04548069517338393,0.1479038542518036,0.27429736134540234,-9.094947017729282e-13,0.47225977367150984,0.5888671875,0.3693415452794125,0.501708984375,0.11111111111111108,0.296875
aligned_d2,aligned,2,lambda2_N1600_r002,3/4,1600,1011,511,500,589,True,included,41,6.932146801634804e-09,True,True,0.1111111111111111,0.11111111111111141,0.296875,0.04257421751407889,0.15430312333202637,0.27948874507603094,-4.547473508864641e-13,0.45819667329608393,0.5888671875,0.3608354385524558,0.501708984375,0.11111111111111141,0.296875
